chr	pos	totDepth
KN811309.1	418292	22843
KN811309.1	418293	22811
KN811309.1	418304	22834
KN811309.1	418346	19319
KN811309.1	418347	19321
KN811309.1	418354	19180
KN811309.1	418355	19315
KN811309.1	418358	19326
KN811309.1	418362	19306
KN811309.1	418367	19338
KN811309.1	418368	19346
KN811309.1	418374	19327
KN811309.1	418381	19334
KN811309.1	418386	16891
KN811309.1	418388	16896
KN811309.1	418394	19346
KN811309.1	418397	19343
KN811309.1	535752	15487
KN811309.1	535780	19292
KN811309.1	535782	19216
KN811309.1	535783	19113
KN811309.1	598707	18053
KN811309.1	598710	18177
KN811309.1	598728	18182
KN811309.1	598731	18197
KN811309.1	598734	18196
KN811309.1	598745	23065
KN811309.1	598746	23114
KN811309.1	598748	23132
KN811309.1	598750	23129
KN811309.1	598752	23132
KN811309.1	598757	20309
KN811309.1	598774	20784
KN811309.1	598776	20881
KN811309.1	598781	20843
KN811309.1	598782	20792
KN811309.1	598784	16680
KN811309.1	598795	16857
KN811309.1	598796	16867
KN811309.1	598799	16870
KN811309.1	598803	16929
KN811309.1	598806	16910
KN811309.1	598809	16938
KN811309.1	598812	16893
KN811309.1	598819	16921
KN811309.1	598820	16601
KN811309.1	720618	25918
KN811309.1	720624	25932
KN811309.1	720627	25920
KN811309.1	720628	25888
KN811309.1	720631	25904
KN811309.1	720637	25908
KN811309.1	720686	18137
KN811309.1	720694	18128
KN811309.1	720698	18130
KN811309.1	720725	20523
KN811309.1	720727	20611
KN811309.1	720728	20620
KN811309.1	720735	21954
KN811309.1	720742	21978
KN811309.1	884993	19569
KN811309.1	885001	19550
KN811309.1	885031	19522
KN811309.1	885036	19488
KN811309.1	885046	19455
KN811309.1	885113	16927
KN811309.1	885129	16951
KN811309.1	885133	16934
KN811309.1	890097	12915
KN811309.1	890102	13071
KN811309.1	890112	13110
KN811309.1	890113	13113
KN811309.1	890118	13012
KN811309.1	890127	13075
KN811309.1	890148	13057
KN811309.1	890193	15522
KN811309.1	890200	12536
KN811309.1	890205	14837
KN811309.1	890210	15533
KN811309.1	890211	15508
KN811309.1	890212	15518
KN811309.1	890219	16591
KN811309.1	890221	15506
KN811309.1	890250	16236
KN811309.1	890258	12396
KN811309.1	890259	12377
KN811309.1	890264	13346
KN811309.1	890266	13359
KN811309.1	890271	13415
KN811309.1	890274	13418
KN811309.1	890276	13426
KN811309.1	890278	13408
KN811309.1	890279	13418
KN811309.1	890280	13426
KN811309.1	890284	13382
KN811309.1	890285	13422
KN811309.1	890286	13421
KN811309.1	900749	20209
KN811309.1	927754	15635
KN811309.1	927766	15546
KN811309.1	935536	17364
KN811309.1	935561	20892
KN811309.1	935563	20899
KN811309.1	935566	20860
KN811309.1	935567	20932
KN811309.1	935574	20954
KN811309.1	935575	20941
KN811309.1	935580	20940
KN811309.1	935586	20883
KN811309.1	956393	12239
KN811309.1	956396	12255
KN811309.1	956420	12428
KN811309.1	956421	12433
KN811309.1	956422	12422
KN811309.1	956430	12431
KN811309.1	956436	12421
KN811309.1	956437	12437
KN811309.1	956446	12445
KN811309.1	956447	12430
KN811309.1	956490	19254
KN811309.1	956497	21594
KN811309.1	1013586	16454
KN811309.1	1013610	17102
KN811309.1	1013614	17086
KN811309.1	1021490	12278
KN811309.1	1021491	12261
KN811309.1	1021496	12287
KN811309.1	1021501	12286
KN811309.1	1021509	12236
KN811309.1	1021677	20321
KN811309.1	1021681	20311
KN811309.1	1021687	19618
KN811309.1	1021690	19700
KN811309.1	1021700	20761
KN811309.1	1112862	14638
KN811309.1	1112886	14628
KN811309.1	1112900	14618
KN811309.1	1112902	14613
KN811309.1	1112905	14609
KN811309.1	1112909	14614
KN811309.1	1112910	14622
KN811309.1	1112914	14563
KN811309.1	1362206	9748
KN811309.1	1362221	10043
KN811309.1	1362240	13005
KN811309.1	1362246	13026
KN811309.1	1362252	12505
KN811309.1	1362265	10330
KN811309.1	1362271	10339
KN811309.1	1501459	9507
KN811309.1	1501463	9486
KN811309.1	1501467	9501
KN811309.1	1501485	9547
KN811309.1	1501501	9581
KN811309.1	1501513	9578
KN811309.1	1655373	32313
KN811309.1	1655387	31447
KN811309.1	1655389	31521
KN811309.1	1655392	32422
KN811309.1	1655393	32431
KN811309.1	1655396	31084
KN811309.1	1655397	28753
KN811309.1	1655398	22224
KN811309.1	1655400	22199
KN811309.1	1655401	22181
KN811309.1	1659558	13390
KN811309.1	1659563	23283
KN811309.1	1659566	23280
KN811309.1	1659575	23349
KN811309.1	1659582	23632
KN811309.1	1659586	23555
KN811309.1	1659587	23587
KN811309.1	1659588	23629
KN811309.1	1659597	23570
KN811309.1	1660982	18234
KN811309.1	1661011	17990
KN811309.1	1691781	9283
KN811309.1	1691789	8922
KN811309.1	1691793	9309
KN811309.1	1691794	9296
KN811309.1	1691797	9118
KN811309.1	1691798	9116
KN811309.1	1691801	9296
KN811309.1	1691831	10976
KN811309.1	2102122	11893
KN811309.1	2102140	11901
KN811309.1	2102143	11886
KN811309.1	2102161	11900
KN811309.1	2102164	14310
KN811309.1	2276594	13816
KN811309.1	2276605	13798
KN811309.1	2276611	13789
KN811309.1	2276615	13689
KN811309.1	2276627	13857
KN811309.1	2276632	15846
KN811309.1	2307692	11792
KN811309.1	2307693	11798
KN811309.1	2307697	11844
KN811309.1	2307703	11961
KN811309.1	2307716	11737
KN811309.1	2350421	12518
KN811309.1	2350434	12639
KN811309.1	2350435	12626
KN811309.1	2350449	12584
KN811309.1	2350460	12651
KN811309.1	2350518	18217
KN811309.1	2350534	18219
KN811309.1	2350555	18234
KN811309.1	2350556	18229
KN811309.1	2350558	18204
KN811309.1	2350566	18236
KN811309.1	2539314	37630
KN811309.1	2539315	37673
KN811309.1	2539322	37757
KN811309.1	2539330	37749
KN811309.1	2572411	14876
KN811309.1	2572412	14865
KN811309.1	2572424	14730
KN811309.1	2572457	15016
KN811309.1	2606576	13407
KN811309.1	2606581	13375
KN811309.1	2606587	13404
KN811309.1	2606606	13383
KN811309.1	2606607	13362
KN811309.1	2606608	12714
KN811309.1	2606615	13328
KN811309.1	2606676	15669
KN811309.1	2606694	15687
KN811309.1	2606696	15728
KN811309.1	2606697	15737
KN811309.1	2660282	9251
KN811309.1	2689598	13409
KN811309.1	2689600	17553
KN811309.1	2689603	17592
KN811309.1	2689607	17586
KN811309.1	2689612	17553
KN811309.1	2689616	17590
KN811309.1	2689627	17575
KN811309.1	2702279	12933
KN811309.1	2702281	12950
KN811309.1	2702295	12946
KN811309.1	2702323	16645
KN811309.1	2702330	16528
KN811309.1	2702336	16688
KN811309.1	2702337	16657
KN811309.1	2702338	15755
KN811309.1	2702349	21627
KN811309.1	2702356	21631
KN811309.1	2702392	18355
KN811309.1	2702397	18321
KN811309.1	2788210	13810
KN811309.1	2788215	13822
KN811309.1	2788219	13770
KN811309.1	2788221	13753
KN811309.1	2788222	13836
KN811309.1	2788231	13921
KN811309.1	2788236	23493
KN811309.1	2788247	14578
KN811309.1	2788249	14710
KN811309.1	2788261	14615
KN811304.1	3835	8231
KN811304.1	3842	8222
KN811304.1	3845	8217
KN811304.1	3851	8219
KN811304.1	3866	8185
KN811304.1	3875	9395
KN811304.1	128276	13476
KN811304.1	128283	12274
KN811304.1	162271	10279
KN811304.1	162287	10295
KN811304.1	186585	17698
KN811304.1	186593	17745
KN811304.1	186605	17722
KN811304.1	186610	17740
KN811304.1	186625	22021
KN811304.1	186671	18974
KN811304.1	186693	18931
KN811304.1	186701	18970
KN811304.1	186708	18977
KN811304.1	290329	9235
KN811304.1	290332	9271
KN811304.1	290335	9224
KN811304.1	290352	9003
KN811304.1	331560	12910
KN811304.1	331561	12910
KN811304.1	331562	12859
KN811304.1	331564	12897
KN811304.1	331582	12916
KN811304.1	331642	12070
KN811304.1	331643	12056
KN811304.1	331644	12076
KN811304.1	331663	12149
KN811304.1	331668	12124
KN811304.1	331679	12137
KN811304.1	331690	12063
KN811304.1	384918	8788
KN811304.1	384943	8076
KN811304.1	384963	8078
KN811304.1	423996	12538
KN811304.1	424000	12763
KN811304.1	424010	12856
KN811304.1	424012	12850
KN811304.1	484203	15053
KN811304.1	484213	15011
KN811304.1	484226	15032
KN811304.1	484229	15025
KN811304.1	484232	15039
KN811304.1	611432	10991
KN811304.1	611453	11011
KN811304.1	611455	11025
KN811304.1	611463	11028
KN811304.1	611464	11025
KN811304.1	611468	11014
KN811304.1	611474	11019
KN811304.1	611476	11018
KN811304.1	611481	11033
KN811304.1	611483	11005
KN811304.1	611486	10960
KN811304.1	635626	8361
KN811304.1	635635	8359
KN811304.1	635665	8345
KN811304.1	635668	8360
KN811304.1	635672	8352
KN811304.1	635676	10627
KN811304.1	635721	6335
KN811304.1	635730	6311
KN811304.1	635741	6311
KN811304.1	635750	6339
KN811304.1	635757	6348
KN811304.1	710237	11158
KN811304.1	724828	17564
KN811304.1	724832	17553
KN811304.1	724837	17569
KN811304.1	724840	17538
KN811304.1	724843	17529
KN811304.1	724844	17567
KN811304.1	724849	17547
KN811304.1	724858	17479
KN811304.1	724884	21830
KN811304.1	724923	17551
KN811304.1	724927	17549
KN811304.1	724941	17504
KN811304.1	724951	17553
KN811304.1	753808	12471
KN811304.1	753810	12465
KN811304.1	753814	12410
KN811304.1	758998	27601
KN811304.1	758999	27645
KN811304.1	759000	27650
KN811304.1	759002	27624
KN811304.1	759005	27600
KN811304.1	759008	27605
KN811304.1	759011	27637
KN811304.1	1084089	19052
KN811304.1	1084090	19245
KN811304.1	1084091	19236
KN811304.1	1084094	19832
KN811304.1	1084097	19856
KN811304.1	1084111	19875
KN811304.1	1118537	19171
KN811304.1	1118544	19283
KN811304.1	1118545	19245
KN811304.1	1118549	19278
KN811304.1	1118562	22357
KN811304.1	1118563	22348
KN811304.1	1118567	22354
KN811304.1	1349874	12716
KN811304.1	1349896	12748
KN811304.1	1349900	11768
KN811304.1	1349907	11764
KN811304.1	1384161	7135
KN811304.1	1384183	7144
KN811304.1	1384184	7120
KN811304.1	1384199	7108
KN811304.1	1402431	15885
KN811304.1	1402432	15882
KN811304.1	1402433	15742
KN811304.1	1450037	19782
KN811304.1	1450039	19756
KN811304.1	1450040	19789
KN811304.1	1450041	19782
KN811304.1	1450049	19734
KN811304.1	1450054	19785
KN811304.1	1667482	14110
KN811304.1	1667509	14301
KN811304.1	1729473	16194
KN811304.1	1729475	17072
KN811304.1	1729484	17054
KN811304.1	2032235	18840
KN811304.1	2032236	18805
KN811304.1	2032237	18526
KN811304.1	2032246	18819
KN811304.1	2032248	18792
KN811304.1	2032255	18735
KN811304.1	2032276	18785
KN811304.1	2032285	23193
KN811304.1	2032290	22878
KN811304.1	2032309	23172
KN811304.1	2032323	18897
KN811304.1	2032327	18938
KN811304.1	2032334	18960
KN811304.1	2032335	18959
KN811304.1	2032345	18961
KN811304.1	2032350	18942
KN811304.1	2032355	18965
KN811304.1	2044888	21487
KN811304.1	2044897	21500
KN811304.1	2044900	21492
KN811304.1	2242881	9892
KN811304.1	2242891	9880
KN811304.1	2242896	9889
KN811304.1	2242905	9898
KN811304.1	2242911	9886
KN811304.1	2323742	17256
KN811304.1	2323751	17285
KN811304.1	2323755	17316
KN811304.1	2323766	20916
KN811304.1	2323778	20921
KN811304.1	2323783	20876
KN811304.1	2323784	20888
KN811304.1	2391786	21870
KN811304.1	2391790	21904
KN811304.1	2391793	21810
KN811304.1	2391800	21669
KN811304.1	2391802	21703
KN811304.1	2391813	21700
KN811304.1	2410579	16487
KN811304.1	2410584	16014
KN811304.1	2410588	16551
KN811304.1	2410593	16573
KN811304.1	2410611	20003
KN811304.1	2410621	20000
KN811304.1	2410623	23995
KN811304.1	2410649	15851
KN811304.1	2410663	12313
KN811304.1	2410672	12318
KN811304.1	2434439	13484
KN811304.1	2434450	13492
KN811304.1	2434454	13482
KN811304.1	2434483	13446
KN811304.1	2434530	11890
KN811304.1	2434532	11907
KN811304.1	2434541	11903
KN811304.1	2434555	11875
KN811304.1	2434576	11920
KN811304.1	2563394	9430
KN811304.1	2563400	9435
KN811304.1	2563402	9419
KN811304.1	2563421	9398
KN811304.1	2563437	9617
KN811304.1	2697962	27696
KN811304.1	2697966	27776
KN811304.1	2697978	27759
KN811304.1	2697983	27742
KN811304.1	2697987	27764
KN811304.1	2697989	27759
KN811304.1	2733124	23659
KN811304.1	2733128	24170
KN811304.1	2733132	24140
KN811304.1	2733133	24143
KN811304.1	2733134	25029
KN811304.1	2733141	24801
KN811304.1	2836164	17102
KN811304.1	2836184	17163
KN811304.1	2836189	19981
KN811304.1	2836196	20056
KN811304.1	2836209	20016
KN811304.1	2871829	20699
KN811304.1	2871837	21865
KN811304.1	2871852	21881
KN811304.1	2871862	32208
KN811304.1	2871863	32244
KN811304.1	2871875	32394
KN811304.1	2871952	17776
KN811304.1	2871961	17767
KN811304.1	2871998	13530
KN811305.1	86313	18791
KN811305.1	86328	7792
KN811305.1	86330	7781
KN811305.1	86331	18523
KN811305.1	86342	18762
KN811305.1	86343	18769
KN811305.1	86345	18756
KN811305.1	86351	18707
KN811305.1	86356	18142
KN811305.1	86357	18342
KN811305.1	86360	18393
KN811305.1	86361	18363
KN811305.1	148471	11394
KN811305.1	148473	11414
KN811305.1	148542	12946
KN811305.1	148551	12858
KN811305.1	148558	12877
KN811305.1	148571	12951
KN811305.1	335491	23000
KN811305.1	335504	23303
KN811305.1	335514	25858
KN811305.1	335521	25758
KN811305.1	335528	25841
KN811305.1	335531	25779
KN811305.1	335533	25815
KN811305.1	335541	25997
KN811305.1	365355	12963
KN811305.1	365365	12986
KN811305.1	365374	12018
KN811305.1	365379	12994
KN811305.1	365384	13013
KN811305.1	365385	13003
KN811305.1	365393	13003
KN811305.1	435649	10693
KN811305.1	435655	9935
KN811305.1	435658	13238
KN811305.1	592035	12490
KN811305.1	592045	12366
KN811305.1	592049	12477
KN811305.1	592052	12471
KN811305.1	592074	12468
KN811305.1	652160	10855
KN811305.1	764910	28018
KN811305.1	764941	20726
KN811305.1	764947	17159
KN811305.1	764959	17147
KN811305.1	810750	11922
KN811305.1	810765	11897
KN811305.1	810771	11880
KN811305.1	810778	11824
KN811305.1	810843	10344
KN811305.1	810845	10387
KN811305.1	810851	10324
KN811305.1	810876	17252
KN811305.1	810880	10977
KN811305.1	810885	10978
KN811305.1	810897	10544
KN811305.1	810898	10544
KN811305.1	1172484	16970
KN811305.1	1172494	18154
KN811305.1	1172507	18018
KN811305.1	1172512	17970
KN811305.1	1172521	17968
KN811305.1	1466439	14949
KN811305.1	1466444	14961
KN811305.1	1466473	14947
KN811305.1	1466481	14872
KN811305.1	1466518	19488
KN811305.1	1466534	15910
KN811305.1	1466544	15841
KN811305.1	1466557	15902
KN811305.1	1466566	15904
KN811305.1	1466569	15914
KN811305.1	1466574	15916
KN811305.1	1466577	15858
KN811305.1	1490085	13831
KN811305.1	1490090	13831
KN811305.1	1490096	13805
KN811305.1	1490123	13803
KN811305.1	1490283	20299
KN811305.1	1490291	20370
KN811305.1	1490303	20255
KN811305.1	1582924	11681
KN811305.1	1582927	11673
KN811305.1	1582935	11708
KN811305.1	1582940	11698
KN811305.1	1582963	11679
KN811305.1	1583021	13854
KN811305.1	1583026	13857
KN811305.1	1583035	13821
KN811305.1	1583037	13822
KN811305.1	1583047	13814
KN811305.1	1583053	13844
KN811305.1	1586603	17768
KN811305.1	1586612	17733
KN811305.1	1586616	17764
KN811305.1	1586630	17752
KN811305.1	1586644	21580
KN811305.1	1586647	21555
KN811305.1	1586648	21592
KN811305.1	1586674	20769
KN811305.1	1586708	17125
KN811305.1	1588181	18335
KN811305.1	1588189	18336
KN811305.1	1769231	9227
KN811305.1	1769232	9227
KN811305.1	1769244	9207
KN811305.1	1769246	9212
KN811305.1	1769264	9228
KN811305.1	1769271	9254
KN811305.1	2077557	22761
KN811305.1	2077565	22847
KN811305.1	2077567	22833
KN811305.1	2077568	22840
KN811305.1	2077580	34799
KN811305.1	2077611	21999
KN811305.1	2077613	21980
KN811305.1	2077614	21986
KN811305.1	2077627	21521
KN811305.1	2162923	17764
KN811305.1	2162932	17779
KN811305.1	2162938	17598
KN811305.1	2162957	17570
KN811305.1	2162959	17541
KN811305.1	2162961	17554
KN811305.1	2191653	13653
KN811305.1	2191667	13745
KN811305.1	2191670	13751
KN811305.1	2191676	13739
KN811305.1	2191680	13710
KN811305.1	2191701	11239
KN811305.1	2191708	11218
KN811305.1	2264555	19922
KN811305.1	2264579	19859
KN811305.1	2372307	29005
KN811305.1	2372308	29042
KN811305.1	2372324	29059
KN811305.1	2372331	27091
KN811305.1	2424692	17276
KN811305.1	2424696	17265
KN811305.1	2424710	17123
KN811305.1	2424720	17228
KN811305.1	2424722	17248
KN811305.1	2424734	17366
KN811305.1	2424736	21647
KN811305.1	2424740	21555
KN811305.1	2424745	21532
KN811305.1	2424749	20796
KN811305.1	2612631	6149
KN811305.1	2612659	5935
KN811305.1	2612673	5936
KN811305.1	2612693	5940
KN811305.1	2805880	12039
KN811305.1	2805888	11935
KN811305.1	2805896	12214
KN811305.1	2805900	12169
KN811305.1	2805910	12215
KN811305.1	2805931	13063
KN811305.1	2805935	12995
KN811305.1	2811980	18336
KN811305.1	2811989	18324
KN811307.1	85329	16895
KN811307.1	85333	16913
KN811307.1	85342	16875
KN811307.1	85345	16804
KN811307.1	85373	16909
KN811307.1	85374	16898
KN811307.1	147504	16362
KN811307.1	147509	16394
KN811307.1	147518	15918
KN811307.1	164150	24061
KN811307.1	164152	24053
KN811307.1	164153	24046
KN811307.1	164155	24061
KN811307.1	164169	23977
KN811307.1	164173	23971
KN811307.1	164183	24053
KN811307.1	164190	23913
KN811307.1	164196	29221
KN811307.1	164226	25276
KN811307.1	164227	25351
KN811307.1	164241	19270
KN811307.1	164244	19262
KN811307.1	164251	19268
KN811307.1	164253	19079
KN811307.1	164260	19214
KN811307.1	164261	19236
KN811307.1	294072	14655
KN811307.1	294074	14699
KN811307.1	294096	14688
KN811307.1	294102	17291
KN811307.1	294117	17394
KN811307.1	294139	13109
KN811307.1	374985	12808
KN811307.1	374987	12811
KN811307.1	374999	12744
KN811307.1	375025	12786
KN811307.1	375031	12757
KN811307.1	409072	17516
KN811307.1	409078	17492
KN811307.1	409082	17477
KN811307.1	409150	17644
KN811307.1	409179	17663
KN811307.1	409180	17680
KN811307.1	409183	17671
KN811307.1	409200	17677
KN811307.1	562158	9810
KN811307.1	562160	9697
KN811307.1	562169	9813
KN811307.1	562174	9771
KN811307.1	562175	9802
KN811307.1	562181	9791
KN811307.1	596318	15373
KN811307.1	596321	15510
KN811307.1	596327	15503
KN811307.1	596329	15519
KN811307.1	596345	13016
KN811307.1	596350	13034
KN811307.1	635716	13817
KN811307.1	635720	13806
KN811307.1	635721	13805
KN811307.1	687234	16572
KN811307.1	687238	16551
KN811307.1	687247	16538
KN811307.1	687280	21444
KN811307.1	687294	17538
KN811307.1	687295	17500
KN811307.1	687319	17076
KN811307.1	687323	16986
KN811307.1	687331	16658
KN811307.1	687345	16990
KN811307.1	862803	15861
KN811307.1	862807	15868
KN811307.1	862812	15888
KN811307.1	862825	21791
KN811307.1	862837	21830
KN811307.1	862839	21802
KN811307.1	862842	21691
KN811307.1	862848	9658
KN811307.1	862852	10434
KN811307.1	862855	10404
KN811307.1	862858	10922
KN811307.1	862875	9188
KN811307.1	1126188	11630
KN811307.1	1126191	11547
KN811307.1	1126205	11599
KN811307.1	1126207	11615
KN811307.1	1126213	11584
KN811307.1	1126221	11585
KN811307.1	1126222	11546
KN811307.1	1126236	11655
KN811307.1	1126238	11790
KN811307.1	1126245	14473
KN811307.1	1126248	14144
KN811307.1	1126249	13567
KN811307.1	1126272	12712
KN811307.1	1126274	12791
KN811307.1	1178084	14846
KN811307.1	1178086	14847
KN811307.1	1178132	14797
KN811307.1	1429953	15884
KN811307.1	1429955	15880
KN811307.1	1429957	15869
KN811307.1	1429960	15885
KN811307.1	1429970	15865
KN811307.1	1429981	15864
KN811307.1	1429997	20898
KN811307.1	1429998	20898
KN811307.1	1430014	20805
KN811307.1	1430041	20804
KN811307.1	1430042	20762
KN811307.1	1430043	20781
KN811307.1	1430052	20739
KN811307.1	1434793	22175
KN811307.1	1434800	22162
KN811307.1	1434808	22124
KN811307.1	1434821	22110
KN811307.1	1434860	29744
KN811307.1	1434864	29736
KN811307.1	1434872	24673
KN811307.1	1434897	24739
KN811307.1	1485891	22792
KN811307.1	1485961	27615
KN811307.1	1917332	22446
KN811307.1	1917338	22500
KN811307.1	1917341	20676
KN811307.1	1917342	20739
KN811307.1	1917358	30488
KN811307.1	1917366	15865
KN811307.1	1917386	16221
KN811307.1	1917394	11649
KN811307.1	1920019	12788
KN811307.1	1920027	12736
KN811307.1	1920028	12797
KN811307.1	1920046	10343
KN811307.1	1920052	10365
KN811307.1	1920059	10384
KN811307.1	1920064	10383
KN811307.1	1920065	10362
KN811307.1	1920075	10378
KN811307.1	1964870	7225
KN811307.1	1964873	7231
KN811307.1	1964875	7234
KN811307.1	1964893	7210
KN811307.1	1964901	7217
KN811307.1	1964907	7210
KN811307.1	1964910	7297
KN811307.1	1964918	9770
KN811307.1	2106408	24870
KN811307.1	2106429	23895
KN811307.1	2161587	13812
KN811307.1	2183438	15801
KN811307.1	2183441	15778
KN811307.1	2183457	15816
KN811307.1	2183461	15817
KN811307.1	2183462	15814
KN811307.1	2183473	15827
KN811307.1	2183484	15825
KN811307.1	2183487	15825
KN811307.1	2231121	16991
KN811307.1	2231127	16917
KN811307.1	2231146	16992
KN811307.1	2231172	21190
KN811307.1	2231178	21138
KN811307.1	2231192	24935
KN811307.1	2231194	24908
KN811307.1	2231196	24902
KN811307.1	2231198	21014
KN811307.1	2231204	24937
KN811307.1	2231206	24912
KN811307.1	2231214	21143
KN811307.1	2231221	21145
KN811307.1	2251038	8749
KN811307.1	2251054	8768
KN811307.1	2251059	8762
KN811307.1	2251060	8781
KN811307.1	2251069	8779
KN811307.1	2260430	10338
KN811307.1	2260436	10327
KN811307.1	2302498	30697
